Date,Text,UserName,ScreenName,Bio,FollowersCount,FollowingCount,Language,RetweetCount,Location,Id_str,Source,Link
2020-11-12 03:25:45,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",BlackWhite ⁷,_BlackWhite010_,있는듯. 없는듯. (없는듯에 가깝다는 말 임....),94,172,en,2085,,1326727859210125313,Twitter for iPhone,https://twitter.com/_BlackWhite010_/status/1326727859210125313
2020-11-12 03:25:42,"RT @baejinnuna: Previously Hyunsuk mention in his previous Vlive that using Samsung Galaxy is much better than using Iphone. Yesterday, bef…",🍡,hynskluvs,cix best boys,219,199,en,48,she/her 🐰,1326727846614585344,Twitter for Android,https://twitter.com/hynskluvs/status/1326727846614585344
2020-11-12 03:25:28,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",Estefania🌟,Estefania9491,°•♤Army Cncowner Aroha y Engene♤•°,151,264,en,2085,Bangtanlandia💞,1326727785633681410,Twitter for Android,https://twitter.com/Estefania9491/status/1326727785633681410
2020-11-12 03:25:01,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",en kinda ia║𝐝-3🦮,j3s_eN,"، 🔗 𝐬𝐜𝐨𝐫𝐩𝐢𝐨 ❏ 彡★ 호주 𝒃𝒐𝒚, 심 재윤.",783,885,en,68,s/her🇮🇩,1326727674312581120,Twitter for Android,https://twitter.com/j3s_eN/status/1326727674312581120
2020-11-12 03:24:48,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",♡,_7hr3e,"TAEKOOK IS
 A CUTE WORD









------





-----


-----


























-------





----









---------














YOU KNOW, I KNOW",131,222,en,2085,_______➡️➡️➡️➡️_⚠RT🔁🔞,1326727618775953409,Twitter for Android,https://twitter.com/_7hr3e/status/1326727618775953409
2020-11-12 03:24:14,"RT @baejinnuna: Previously Hyunsuk mention in his previous Vlive that using Samsung Galaxy is much better than using Iphone. Yesterday, bef…",KJl1🔜,EXOClX,kai hanbin cix. in that order too.,116,78,en,48,"17, she/her",1326727477696229382,Twitter for iPhone,https://twitter.com/EXOClX/status/1326727477696229382
2020-11-12 03:24:13,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",κοοκιє,KinTae_530,"김태형🐯 *vkook
BTS🌙",2045,4255,en,2085,Ecuador 🇪🇨  Dynamite🧨 ,1326727472029839360,Twitter for Android,https://twitter.com/KinTae_530/status/1326727472029839360
2020-11-12 03:24:10,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",vein♡ | ᵉⁿʰʸᵖᵉⁿ ˡᵒᶜᵏᵈᵒʷⁿ,jungwondebuted,"@ENHYPEN_members: until the sunset, let's sing together.",634,572,en,68,𝘩𝘦𝘳 ; 𝘱𝘳𝘦-𝘪𝘭𝘢𝘯𝘥,1326727460478545921,Twitter for Android,https://twitter.com/jungwondebuted/status/1326727460478545921
2020-11-12 03:24:00,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",💜GUATEMALA A.R.M.Y🇬🇹,GuatemalaArmy,🔍Fanbase guatemalteca para @BTS_twt🔎 | @BTS_twt Guatemalan Fanbase | @BTS_twt 용 과테말라 팬 기반 | @BTS_ARMYLeague Members | ESP/ENG | 🇬🇹,7276,352,en,2085,,1326727419169038336,Twitter for Android,https://twitter.com/GuatemalaArmy/status/1326727419169038336
2020-11-12 03:22:51,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",⟭⟬❦✜ Ell is ᴱᴺ🧬 | Daisy Hour 🌼🕔,icyfoxgalaxy,22 • She/Her • Typo Machine • Welcome to my quadrilingual trash bin. Currently whipped for a certain ice boy 🐳❄ Salam Berdikari✨ 飛べ🔳 보라해💜 • Multis fanacc,561,710,en,68,🇮🇩 | pls read carrd first tq,1326727130495868928,Twitter for Android,https://twitter.com/icyfoxgalaxy/status/1326727130495868928
2020-11-12 03:22:45,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",901ᴮᴱ🐰,yorda0901,넌 충분히 잘하고 있어🥰 정무행알💜 Teamwork makes the dream work.,39,310,en,2085,,1326727104612900867,Twitter for Android,https://twitter.com/yorda0901/status/1326727104612900867
2020-11-12 03:22:36,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",lexie🍂,jungoneeee,"DILIGENTLY LIVE LIFE!!!

- yang jungwon",270,413,en,68,🇵🇭,1326727066830606338,Twitter for Android,https://twitter.com/jungoneeee/status/1326727066830606338
2020-11-12 03:22:28,@AgentDustal @Google I'm with you. My #Pixel4XL is the worst phone I've ever owned. I migrated from iPhone with the #Pixel2XL and on yo the 4. I'm waiting for my Verizon #iPhone12ProMax. Completely through with #Pixel.,Sam Hankins,redjellydonut,"Supernatural horror fan, animal lover, veteran, and recovering addict. Believer in second chances. Love me all things #Arsenal. #TeamPeteForever",413,1435,en,0,"Austin, TX",1326727032378634240,Twitter for Android,https://twitter.com/redjellydonut/status/1326727032378634240
2020-11-12 03:22:05,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",JungwonOntop,JungwonOntop,"SHEEP GARDEN 🧡양정원🧡
🔥ENHYPEN🔥
@ENHYPEN_members",92,173,en,68,🇻🇳,1326726935381123072,Twitter for Android,https://twitter.com/JungwonOntop/status/1326726935381123072
